slug,title,id,volume,closed,archived,has_context,context_len,context_updated_at,context_requires_regen,context_description,linkup_annotations,scrape_error
ottawa-mayoral-election-winner,Ottawa Mayoral Election Winner,334209,57929.67456799999,False,False,True,790,2026-08-03T15:47:24.681Z,False,"Incumbent Mayor Mark Sutcliffe holds the lead in trader consensus for the Ottawa mayoral race, reflecting advantages in name recognition, established record on municipal issues such as transit, housing, and budgeting, and typical patterns for sitting officials in Canadian local elections. Jeff Leiper and Alex Lawson follow as notable challengers with council experience or local profiles that sustain their shares, while Neil Saravanamuttoo and Catherine McKenney trail with smaller implied probabilities. No major campaign announcements, candidate withdrawals, or polling shifts have emerged in the past 30 days to alter positioning ahead of the October vote. The outcome remains subject to standard factors including voter turnout and late-cycle developments in a multi-candidate field.",0,
best-chinese-ai-company-end-of-september-20260717140852824,Best Chinese AI Company end of September?,727042,57876.024739,False,False,True,708,2026-08-03T16:02:34.902Z,False,"Alibaba’s dominant 84.5% implied probability stems from its August 2 release of Qwen3.8-Max, the company’s largest and most capable model yet, which quickly topped Chinese entries on Arena.AI text benchmarks and sits close behind Moonshot’s Kimi K3 in size and performance. Traders are pricing in Alibaba’s unmatched scale—over 1 billion Qwen downloads, extensive cloud infrastructure, the Wukong agent platform, and integration across e-commerce and enterprise workflows—giving it an edge over pure-play leaders like Moonshot, DeepSeek, and Z.ai despite their strong benchmark showings. Recent organizational focus on commercializing AI further reinforces this positioning ahead of the September resolution.",0,
french-presidential-election-who-will-announce-a-run-in-2026,French Presidential Election: who will announce a run in 2026?,407745,57771.017645,False,False,True,772,2026-08-03T15:32:09.865Z,False,"Multiple candidates have declared intentions for France's April-May 2027 presidential election during 2026, shaping trader focus on further announcements. Marine Le Pen confirmed her bid in July after a court reduced her prior office-holding ban, while Gabriel Attal announced in May for the centrist Renaissance side. The Republicans endorsed Bruno Retailleau outright in April following an internal vote, and Jean-Luc Mélenchon has reiterated his plans on the left. Édouard Philippe is preparing campaign events as a potential moderate-right contender. A fragmented field of roughly 30 figures continues to emerge amid coalition negotiations, polling shifts, and legal proceedings, with additional declarations possible before formal candidate lists close in early 2027.",0,
will-trump-flip-the-bird-again-in-2026,Will Trump flip the bird again in 2026?,162742,57721.713302000004,False,False,True,796,2026-08-03T12:46:37.271Z,False,"President Trump's January 13, 2026, middle-finger gesture toward a heckler during a Ford plant tour in Michigan remains the only documented instance this year, prompting White House statements framing the response as appropriate amid the confrontation. No comparable verified video or photographic evidence of the gesture has surfaced in the subsequent seven months, despite ongoing public appearances, factory visits, and campaign-style events through mid-2026. Traders appear to weigh the extended interval without recurrence, combined with heightened staff oversight and institutional norms around presidential conduct, as factors supporting the strong ""No"" consensus. Scheduled public events through year-end could still introduce variables, though none have yet altered the observed pattern.",0,
bundesliga-2027-champion-20260708164840303,Bundesliga: 2027 Champion,681261,57712.762759,False,False,True,946,2026-08-03T16:02:37.699Z,False,"Bayern Munich enter the 2026-27 Bundesliga campaign as overwhelming favorites for the title after claiming their 13th crown in 14 seasons during 2025-26, finishing 16 points clear with a league-record 122 goals scored and the stingiest defense. Their attacking depth, anchored by Harry Kane, Jamal Musiala, Michael Olise and Luis Díaz, combined with a settled backline featuring Dayot Upamecano and Jonathan Tah, underpins trader consensus reflected in the 86.5% implied probability. Recent summer additions such as Ismael Saibari have further strengthened squad options ahead of the late-August kickoff. Rivals including Borussia Dortmund, Bayer Leverkusen and RB Leipzig trail significantly in market pricing due to comparatively thinner resources and inconsistent recent form. A prolonged injury crisis to Bayern’s core attackers or an improbable sustained run from one of the chasing pack represent the clearest paths to shifting the outlook.",0,
tx-21-house-election-winner,TX-21 House Election Winner,191651,57650.382543999986,False,False,True,881,2026-08-03T12:31:29.007Z,False,"Texas's 21st congressional district remains a solidly Republican seat heading into the November 2026 general election, with trader consensus reflecting its consistent partisan lean. Incumbent Chip Roy's retirement to pursue the Texas attorney general nomination created an open-seat contest, but the district's voting history—including strong Republican margins in recent presidential and Senate races—has kept the Republican nominee, former MLB player Mark Teixeira, in a dominant position after his March primary victory. The Democratic nominee, Kristin Hook, advanced from her primary but faces structural challenges in a district rated Solid Republican by forecasters. No major developments since the primaries have altered the underlying dynamics, though the general election campaign and any late-cycle shifts in turnout or national conditions could influence final outcomes.",0,
will-nato-countries-clash-with-each-other-before-2027,Will NATO countries clash with each other before 2027?,164250,57600.597065,False,False,True,895,2026-08-03T16:02:34.542Z,False,"NATO's founding treaty and Article 5 collective defense commitments, combined with established de-confliction mechanisms and ongoing diplomatic channels, underpin trader expectations that member states will avoid armed clashes through the end of 2026. Persistent Greece-Turkey disputes over Aegean maritime boundaries, Cyprus, and territorial waters represent the primary bilateral friction point, yet recent high-level talks and confidence-building efforts have contained tensions without escalation. Broader alliance cohesion around external priorities, including support for Ukraine and deterrence of Russia, further reduces internal military risks. While sudden breakdowns in bilateral negotiations or unforeseen leadership shifts could theoretically alter dynamics, the short remaining timeframe and institutional safeguards make such outcomes improbable in the eyes of market participants.",0,
dota2-st1-rt-2026-07-28,Dota 2: Stray Team vs Rostik Team (BO3) - BetBoom Streamers Battle Group A,753202,57584.851397,False,False,True,809,2026-08-03T14:02:29.065Z,False,"Stray Team enters the BO3 with strong recent form in BetBoom Streamers Battle 14 Group A, securing early series wins that highlight effective drafting and coordinated play among its roster of established Russian streamers and players. Rostik Team, representing Belarus, has faced challenges in the round-robin stage, dropping multiple maps amid inconsistent execution and adaptation to the meta. Historical head-to-head results show variability between the sides in prior streamer events, while factors such as patch familiarity, individual hero pools, and the high-stakes group positioning for playoff qualification shape expectations. The best-of-three format rewards adaptability across maps, with momentum from warm-up games and roster synergy likely influencing outcomes in this online showmatch setting.",0,
va-09-house-election-winner,VA-09 House Election Winner,191671,57578.975411,False,False,True,835,2026-08-03T13:32:25.067Z,False,"Virginia's 9th congressional district remains a solidly Republican seat due to its rural, conservative demographics in southwest Virginia and consistent double-digit margins for GOP candidates in recent cycles. The incumbent Republican benefits from name recognition and alignment with local priorities on issues like energy and agriculture, while Democratic challengers have struggled to gain traction amid limited fundraising and weak polling. Trader consensus reflected in the 93.5% Republican probability accounts for these structural advantages and the absence of major disruptions ahead of the November 2026 vote. A late scandal, health issue affecting the frontrunner, or an unforeseen national partisan shift could still narrow the gap, though historical base rates in similar districts suggest limited upside for the underdog.",0,
highest-temperature-in-milan-on-august-3-2026,Highest temperature in Milan on August 3?,779951,57578.474822000004,False,False,True,810,2026-08-03T15:32:10.421Z,True,"Traders have converged on 36°C as the near-certain high for Milan on August 3 because multiple official forecasts, including those from the UK Met Office and BBC Weather, project a daytime maximum of 36–38°C under sunny skies with light southerly winds and minimal cloud cover. Current surface observations and model consensus indicate stable high-pressure conditions supporting this peak without significant deviation, consistent with typical early-August climatology for the Po Valley. The overwhelming market-implied probability reflects this alignment of real-time data and short-range model runs. Only unexpected developments—such as rapid afternoon convection, a sharper wind shift, or an official station measurement differing from model guidance—could realistically alter the outcome before resolution.",0,
dota2-ybn-vds-2026-07-29,Dota 2: YBN Team vs VooDooSh Team (BO3) - BetBoom Streamers Battle Group B,753212,57467.69033699999,False,False,True,756,2026-08-03T14:17:07.085Z,False,"VooDooSh Team enters the Group B best-of-three against YBN Team with a stronger recent record in the BetBoom Streamers Battle 14 single round-robin, holding a 1-2 mark while YBN sits at 0-3 after early losses to stronger sides like avice and Daxak. VooDooSh roster featuring re1bl, Mariachi, and GrOOm has shown better coordination in prior series, including a competitive showing against top seeds, whereas YBN relies on stand-ins such as by_Owl and earthq alongside core ybicanoobov and eyesxght amid inconsistent results. Historical head-to-head favors YBN from 2025 encounters, yet current tournament form and map pool execution point to VooDooSh holding the edge in a matchup defined by streamer-level execution and adaptation under short preparation.",0,
will-bytedances-valuation-hit-by-december-31-20260701011753589,Will ByteDance's valuation hit __ by December 31?,655740,57412.606707,False,False,True,948,2026-08-03T12:31:30.870Z,True,"ByteDance's valuation trajectory through late 2026 hinges primarily on sustained revenue expansion from TikTok's global user base and advertising platform, which reached approximately $48 billion in quarterly revenue by mid-2025 and continued climbing amid share buybacks that lifted implied valuations from $330 billion to reports exceeding $480–550 billion in secondary transactions and auctions by early 2026. These private-market signals, driven by strong operational cash flows and competitive positioning against peers like Meta, reflect trader consensus on growth momentum while incorporating risks from regulatory pressures in key markets and broader tech valuation multiples tied to Treasury yields and risk appetite. Key catalysts ahead include potential Q3–Q4 2026 earnings updates, any shifts in U.S. TikTok policy, and further employee or investor liquidity events that could test or extend the upward trend before year-end resolution.",0,
will-russia-capture-kupiansk-by-387,Will Russia capture Kupiansk by...?,531910,57354.12104499999,False,False,True,852,2026-08-03T16:02:38.064Z,False,"Russian forces continue limited offensive operations around Kupiansk in Kharkiv Oblast through infiltration tactics, drone strikes, and glide bomb attacks, yet Ukrainian units have repeatedly cleared Russian positions inside the city and on its outskirts as of July 2026. Institute for the Study of War assessments describe the urban area as largely contested or under Ukrainian control, with Russian elements restricted to small sabotage groups and no consolidated territorial gains in recent months. Ukrainian counterattacks and logistics interdiction have slowed Russian momentum in this sector, shifting some Russian units elsewhere amid heavy losses. The situation remains fluid, with any potential resolution tied to sustained ground advances or verified control of the full municipality rather than temporary flag-raising or isolated incursions.",0,
lol-z5-3v-2026-08-03,LoL: Zeu5 Esports vs 3v Team (BO5) - LRN Playoffs,739023,57322.53059700002,False,False,False,0,,,,0,
2026-bangsamoro-parliament-election-party-winner-20260715164930563,2026 Bangsamoro Parliament Election: Party Winner,712237,57078.93498600001,False,False,True,1039,2026-08-03T16:02:36.205Z,False,"The 2026 Bangsamoro Parliament election in the BARMM region features a competitive field of regional parliamentary political parties, with BFP and UBJP positioned as the leading contenders according to trader consensus. BFP has positioned itself as a broad coalition appealing to settlers, traditional leaders, and reform voices, while UBJP draws from MILF networks; other entries such as BAPA, BGC, DTLO, and Mahardika represent MNLF factions, grand coalitions, and sectoral interests. Recent developments, including party registration filings through mid-2026, Comelec recognition of dominant parties in July, and platform presentations in May, have kept probabilities tight by underscoring fragmented voter bases and the novelty of proportional representation in the first full parliamentary vote. The low odds on postponement reflect the scheduled September timeline amid ongoing accreditation processes, though late shifts in alliances or turnout patterns among Moro, indigenous, and settler communities could still alter the outcome.",0,
mls-2026-most-valuable-player,MLS: 2026 Most Valuable Player,215220,57064.247734000004,False,False,True,754,2026-08-03T14:32:09.883Z,False,"Son Heung-min leads the MLS 2026 MVP market at over 50% implied probability after joining LAFC and quickly establishing himself as the league leader in assists while adding timely goals, including a standout brace that earned him All-Star Game MVP honors in late July. His high-profile transition and consistent attacking output have solidified trader consensus around his candidacy. Denis Bouanga, Evander, Luis Suárez, and Dejan Joveljic sit in the 37-40% range on the strength of goal tallies and team contributions through early August, while lower-priced names like Carles Gil and Lionel Messi reflect solid but less dominant recent form. The race remains fluid given the long regular season and potential for late surges in scoring or team success.",0,
will-seattle-seahawks-visit-the-white-house-in-2026, Will Seattle Seahawks visit the White House in 2026?,211921,57042.042941999985,False,False,True,730,2026-08-03T16:02:36.460Z,False,"The Seahawks’ Super Bowl LX victory over the Patriots in February 2026 positioned them as the presumptive White House visitors under long-standing NFL tradition, yet trader consensus heavily favors “No” at 73.5% because no invitation has materialized more than five months later. Head coach Mike Macdonald publicly confirmed in July that the team has received no formal outreach, while reports note President Trump hosting other champions like the Dodgers amid a compressed 2026 schedule and apparent political friction. With the regular season now underway and the traditional post-Super Bowl window closed, any visit would require an unexpected late-year extension that historical precedent and current momentum make improbable.",0,
will-epic-games-valuation-hit-by-december-31,Will Epic Games' valuation hit __ by December 31?,500855,56985.363146,False,False,True,942,2026-08-03T15:01:48.597Z,True,"Epic Games' most recent formal valuation stands at $22.5 billion following Disney's February 2024 equity investment, down from the $31.5 billion peak in 2022, while secondary-market transactions as of mid-2026 have implied marks near $15.7–18 billion. Trader sentiment reflects Fortnite's revenue concentration—lifetime in-game purchases exceeding $23 billion—offset by 2025–2026 engagement declines that prompted over 1,000 layoffs and $500 million in identified cost savings. Positive catalysts include the May 2025 return of Fortnite to the U.S. iOS App Store after Apple's antitrust ruling and a November 2025 Google settlement capping fees, alongside a Unity interoperability partnership. With resolution due by year-end 2026, any new funding round, IPO filing, or sustained revenue rebound could shift implied probabilities, though persistent private-company pricing opacity and macro funding conditions continue to anchor current odds.",0,
atp-fucsovi-moutet-2026-08-03,Canadian Open: Marton Fucsovics vs Corentin Moutet,779916,56979.027527000006,False,False,True,663,2026-08-03T15:47:23.055Z,False,"Moutet holds the edge in this ATP Montreal first-round clash on outdoor hard courts, entering with a higher ranking at No. 57 compared to Fucsovics at No. 84 and a 2-0 head-to-head lead on the surface. Fucsovics arrives after a first-round win at the 2026 Adelaide event and a third-round run at Wimbledon, where he posted an 18-20 record for the season, while Moutet benefits from stronger recent consistency and home-soil familiarity in a best-of-three format. Both players have shown vulnerability in early hard-court rounds, with the evenly split overall head-to-head underscoring the potential for competitive sets driven by baseline rallies and return play.",0,
2026-world-chess-championship-winner,2026 World Chess Championship: Winner,478299,56960.643789,False,False,True,832,2026-08-03T15:47:25.995Z,False,"Sindarov's commanding, undefeated victory in the 2026 FIDE Candidates—finishing at 10/14 with six wins—has positioned him as the clear favorite in trader consensus for the November-December Geneva title match against defending champion Gukesh. The Uzbek grandmaster's surge earned him a top-five FIDE rating and strong recent classical, rapid, and blitz results that underscore superior current form and momentum. Gukesh, the youngest world champion in history after his 2024 triumph, enters as the underdog at roughly 30% implied probability despite his experience, with limited head-to-head classical data and the pressure of defending title expectations. Both players, still in their early 20s, face a high-stakes 14-game classical encounter where recent candidate dominance and rating trajectory weigh heavily on market pricing.",0,
rodrigo-paz-out-as-president-of-bolivia-by,Rodrigo Paz out as President of Bolivia by...?,504146,56842.732372,False,False,True,876,2026-08-03T15:47:23.969Z,False,"Rodrigo Paz assumed Bolivia’s presidency in November 2025 after defeating the long-dominant Movement Toward Socialism in a runoff, shifting the country toward centrist policies amid economic strain. Trader sentiment on his early departure reflects ongoing governance pressures, including May–June 2026 protests over fuel-subsidy reforms, a public split with Vice President Edmand Lara, and institutional challenges from opposition groups. A late-June analysis highlighted risks of forced resignation before year-end due to combined economic discontent, security strains, and political isolation in La Paz. Diplomatic engagement, including U.S. statements reaffirming support for the administration in June 2026, provides counterbalance, while scheduled subnational contests and legislative dynamics remain potential catalysts for further shifts in stability through late 2026.",0,
mexico-annual-inflation-2026,Mexico Annual Inflation 2026,201624,56832.836953,False,False,True,905,2026-08-03T15:17:04.017Z,False,"Recent disinflation in Mexico has anchored trader sentiment around the 3.50–3.99% bucket for 2026 annual inflation, with 40.6% implied probability, as headline CPI eased to 3.37% year-over-year in June 2026—the lowest since late 2020—following a 3.94% May print and a mid-July reading near 3.1%. Core inflation remains stickier near or slightly above 4%, prompting Banxico to maintain a cautious easing path after March 2026’s 25-basis-point cut to a 6.75% overnight rate, while the central bank’s 3% ±1% target and stable long-term expectations continue to support convergence. Market-implied odds also price meaningful probability in the 4.00–4.49% range at 26.5%, reflecting residual upside risks from non-core volatility and fiscal measures earlier in the year. With July and August data releases imminent, traders are monitoring whether the downward trajectory persists or stalls near current levels.",0,
gdp-growth-in-2026,GDP growth in 2026,79137,56628.886892999995,False,False,True,939,2026-08-03T15:47:27.107Z,False,"Recent FOMC projections and CBO estimates place 2026 U.S. real GDP growth near 2.2 percent, aligning with the market's leading 2.0–2.5 percent bin at 32.5 percent implied probability. Stronger-than-expected 2025 output of 2.0 percent, robust labor productivity gains near 2.5 percent annually, and data-center investment have lifted consensus from earlier subdued forecasts, while tariffs and tighter immigration policies introduce downside risks to consumption and labor-force expansion. Inflation remaining above target and mixed signals on the labor market sustain a contested distribution, with the 1.5–2.0 percent outcome at 24.8 percent reflecting uncertainty ahead of further Q3 data releases and September FOMC deliberations. Trader positioning thus embeds both resilience from fiscal and productivity tailwinds and potential headwinds from policy shifts, keeping probabilities clustered yet fluid within the 1.5–2.5 percent range.",0,
tx-24-house-election-winner,TX-24 House Election Winner,191654,56359.63521,False,False,True,735,2026-08-03T13:01:50.966Z,False,"Incumbent Republican Beth Van Duyne holds a strong position in Texas's 24th congressional district ahead of the November 2026 general election. The seat, which shifted only modestly under Texas's 2025 redistricting, carries a Republican lean reflected in former President Trump's 57-41 margin there and the Cook Political Report's Solid R rating. Van Duyne won her 2024 race by 21 points, and Republican primaries concluded without notable challenges. On the Democratic side, a May runoff produced nominees but the party faces an uphill path in this suburban Dallas district. Trader consensus at 84% for Republicans aligns with the district's partisan voting index and historical patterns favoring the incumbent party in similar seats.",0,
will-elon-musk-tweet-about-hyperliquid-by,"Will Elon Musk tweet ""Hyperliquid"" by ___?",499510,56077.286169,False,False,False,0,,,,0,
wta-kraus-akugue-2026-05-20,"Roland Garros, Qualification WTA: Sinja Kraus vs Noma Noha Akugue",499860,56005.26444100001,False,False,True,684,2026-08-03T12:31:32.621Z,False,"Sinja Kraus enters the Roland Garros qualifying match against Noma Noha Akugue as the higher-ranked player, holding a career-high WTA singles position of No. 80 achieved in July 2026 compared to Akugue’s No. 137. Both Austrians and Germans compete on clay, where Kraus posted a strong 24-7 record during the 2026 season and lists the surface as her favorite. Akugue, a left-hander, reached her ranking peak shortly after the encounter and carries a 1-0 head-to-head edge from a 2022 clay-court meeting. Recent form, clay-court experience, and the fast-moving nature of Grand Slam qualifying rounds shape trader assessments of the implied probabilities for this second-round qualifier.",0,
ufc-mat10-qui2-2026-08-08,"UFC Fight Night: Mateusz Gamrot vs. Quillan Salkilld (Lightweight, Main Card)",753412,55987.33801600002,False,False,True,843,2026-08-03T15:47:27.669Z,False,"Mateusz Gamrot enters the August 8 lightweight main event at UFC Apex with strong recent momentum after submitting Esteban Ribovics in April 2026 and signing a new multi-fight UFC deal, reflecting the promotion's confidence in the veteran Polish contender's experience and grappling-heavy style. The matchup pits Gamrot's established UFC resume and finishing ability against undefeated prospect Quillan Salkilld's 12-1 record and Australian regional success, creating a classic veteran-versus-up-and-comer dynamic. Salkilld's recent grappling commitments and limited Octagon exposure highlight the step-up in competition, while Gamrot benefits from home-cage familiarity in Las Vegas and consistent training camp stability. Market positioning reflects these factors through the wisdom of crowds assessing experience edges in a five-round bout.",0,
july-2026-temperature-increase-c-20260608140824583,July 2026 Temperature Increase (ºC),577009,55813.114723,False,False,True,768,2026-08-03T15:47:24.433Z,False,"Recent observational data from agencies including NOAA and Copernicus indicate that July 2026 global surface temperatures remained elevated amid record sea surface temperatures and lingering Northern Hemisphere heat waves, yet the influence of a weak La Niña kept anomalies from reaching the peaks seen in 2023–2024. Model consensus and preliminary monthly analyses point to values clustering near 1.22°C above the 1850–1900 baseline, aligning with trader-implied odds of 81% for the 1.20–1.24°C bin. Historical analogs from similar post-El Niño years and ongoing ENSO monitoring reinforce this range as the most probable outcome, with only modest probability assigned to excursions above 1.25°C or below 1.15°C pending final agency bulletins expected in early August.",0,
wisconsin-governor-democratic-primary-margin-of-victory-20260727211906203,Wisconsin Governor Democratic Primary Margin of Victory,766099,55769.232589,False,False,True,604,2026-08-03T15:17:02.724Z,False,"Francesca Hong holds a commanding lead in recent polling for Wisconsin’s August 11 Democratic gubernatorial primary, with surveys from Marquette Law School and State Navigate placing her at 38–44 percent against David Crowley and remaining challengers. Multiple high-profile withdrawals, including Mandela Barnes on July 30 and earlier exits by Sara Rodriguez and others, have narrowed the field but not narrowed Hong’s margin. Trader consensus on large Hong victory margins or “other” outcomes reflects the short timeline to the primary and the stability of her double-digit advantage in the final days.",0,
cs2-alkaa-hwga-2026-04-14,Counter-Strike: ALKA vs HereWeGoAgain (BO3) - CCT South America Challengers #1 Playoffs,375573,55608.933907,False,False,True,757,2026-08-03T08:47:11.520Z,False,"ALKA enters the CCT South America Challengers #1 Playoffs BO3 with superior recent form, securing multiple straight 2-0 victories over regional sides including ex-KRÜ, paiN Academy, and MIBR Academy in prior series. The all-Brazilian roster of bnc, proSHOW, puni, vinaabEAST, and cerolzin shows consistent map control and strong individual ratings across recent outings. HereWeGoAgain, by contrast, posted inconsistent results with several BO3 losses and a default win in the same circuit, leaving the squad without a stable active lineup by mid-2026. Historical head-to-head data and South American online meta trends further tilt implied probabilities toward ALKA, though map vetoes and individual map performances remain key variables in any BO3 outcome.",0,
il-04-house-election-winner,IL-04 House Election Winner,191448,55596.22788900001,False,False,True,785,2026-08-03T02:02:12.103Z,False,"The Illinois 4th congressional district's entrenched Democratic advantage stems from its Chicago-centric urban footprint, heavy concentration of Hispanic voters, and consistent double-digit margins for the party in recent House cycles. As the 2026 midterms near, primary outcomes and candidate recruitment have further solidified expectations of continued Democratic control, with limited Republican infrastructure or turnout potential in the area. Trader consensus reflects these structural factors and historical base rates for similar safe seats. A realistic challenge would require major redistricting shifts, an unusually strong GOP challenger backed by national resources, or a sharp local realignment driven by economic or policy issues, none of which have materialized to date.",0,
cs2-pre-biga-2026-04-30,Counter-Strike: Prestige vs BIG Academy (BO3) - European Pro League Regular Playoffs,428021,55595.777111,False,False,False,0,,,,0,
will-russia-capture-verkhnia-tersa-by-may-31,Will Russia capture Verkhnia Tersa by...?,400089,55530.218185999984,False,False,True,931,2026-08-03T11:32:45.077Z,False,"Russian forces have conducted sustained offensive operations in western Zaporizhzhia Oblast near Huliaipole, targeting Verkhnia Tersa as part of efforts to improve positions and pressure Ukrainian defenses around Orikhiv. Russian Ministry statements in May 2026 claimed capture of the settlement, though independent mapping assessments have not confirmed full control of key intersections. Ukrainian forces launched a localized counteroffensive in the sector starting February 2026, recapturing nearby areas by early April and disrupting Russian logistics. Ongoing artillery duels, drone strikes, and incremental ground probes continue to shape the front, with Russian progress slowed by Ukrainian defensive actions and supply constraints. Resolution hinges on verified territorial control per established mapping sources, with potential shifts tied to intensified Russian assaults or Ukrainian reinforcements in the coming months.",0,
spx-up-or-down-on-august-3-2026,S&P 500 (SPX) Up or Down on August 3?,776474,55425.947682000005,False,False,False,0,,,,0,
top-spotify-album-2026,Top Spotify Album 2026,531468,55303.78397000001,False,False,True,710,2026-08-03T15:02:28.861Z,False,"Bad Bunny’s Debí Tirar Más Fotos leads with overwhelming trader consensus due to its sustained streaming dominance, exceeding 12 billion Spotify plays by mid-2026 and posting daily averages above 14 million. The 2025 release’s Grammy Album of the Year win, Super Bowl halftime exposure, and concluded world tour have fueled consistent listener engagement and cultural momentum. Newer 2026 contenders like BTS’s Arirang and Ella Langley’s Dandelion trail far behind, lacking comparable global metrics or recent catalysts. With Spotify Wrapped data collection running through mid-November, traders are pricing in continued leadership unless a late-year release posts unprecedented early numbers to close the gap.",0,
bank-of-russia-decision-in-september-20260623013858993,Bank of Russia decision in September?,627652,55299.35456,False,False,True,649,2026-08-03T16:02:54.259Z,True,"Recent fuel supply disruptions and refinery strikes have driven a temporary surge in energy prices, pushing the Bank of Russia's 2026 inflation forecast to 6.0–7.0% while underlying measures remain near 4–5%. This has prompted a cautious approach after the July 24 cut of 25 basis points to 14%, with the central bank citing moderate GDP growth, decelerating lending, and risks from expansionary fiscal policy. Traders price a high likelihood of no change at the September 11 meeting as policymakers assess whether disinflation is sustainable amid weaker demand expectations and external pressures, limiting scope for further easing or any reversal.",0,
huddle-fdv-above-one-day-after-launch-864,HUDL FDV above ___ one day after launch?,177008,55179.51064299999,False,False,False,0,,,,0,
iowa-governor-winner-2026,Iowa Governor Election Winner,57169,54903.62125600001,False,False,True,790,2026-08-03T15:02:27.489Z,True,"Democratic state auditor Rob Sand holds a polling edge in Iowa’s open 2026 governor race against Republican nominee Zach Lahn, with recent surveys showing Sand ahead by margins ranging from one to nine points. The seat opened after incumbent Kim Reynolds opted not to seek a third term, drawing Sand—the state’s only current statewide elected Democrat—into a competitive contest against Lahn, who secured the GOP nomination in a narrow June primary upset over U.S. Rep. Randy Feenstra. Forecasters rate the race a toss-up, reflecting Iowa’s Republican lean offset by Sand’s name recognition, fundraising strength, and voter dissatisfaction signals in recent polling. Trader pricing aligns with these surveys, treating the contest as closely balanced rather than a foregone partisan outcome.",0,
ny-17-democratic-primary-margin-of-victory-20260619001105497,NY-17 Democratic Primary Margin of Victory,612212,54879.280638,False,False,True,835,2026-08-03T10:47:11.196Z,False,"Cait Conley secured a decisive victory in the June 23, 2026, Democratic primary for New York’s 17th congressional district, finishing with roughly 49–51% of the vote against Beth Davidson and three other challengers. Official tallies showed her margin over the runner-up exceeding 18 points, driven by her profile as a West Point graduate and Army combat veteran with national security experience, combined with superior fundraising and consistent polling leads in the weeks before the contest. Traders price Conley’s margin above 15 points at 98% largely because certified results align with these pre-primary indicators. Late changes in vote tabulation or successful legal challenges to ballot counts remain the only realistic paths that could narrow the reported spread, though the scale of the outcome makes such shifts improbable.",0,
will-betmoar-launch-a-token-by,Will Betmoar launch a token by ___?,308518,54856.819613,False,False,False,0,,,,0,
which-streaming-service-will-win-the-most-emmys-20260710203956416,Which streaming service will win the most Emmys?,727050,54793.288825,False,False,True,771,2026-08-03T15:32:11.586Z,False,"HBO Max leads the market at 66% implied probability due to its robust slate of contenders, including frontrunners like Hacks and The Pitt, which have secured strong guild support and critical momentum heading into final voting. Recent July 2026 predictions from Variety underscore this edge with HBO Max projected for the highest total wins, ahead of Netflix's 25 and Apple TV+'s 16, reflecting established voter patterns favoring prestige cable content. Netflix trails at 24.5% on the strength of series such as Wednesday, while Apple TV+ sits at 10.7% buoyed by Severance-level buzz, though neither has matched HBO Max's breadth. With the 78th Emmys set for September 14, late guild results and final-round ballots remain key swing factors in this closely watched race.",0,
will-qfex-launch-a-token-by,Will QFEX launch a token by ___?,307822,54703.031805,False,False,False,0,,,,0,
will-bitmine-announce-holding-eth-before-2027,Will Bitmine announce that it holds more than ___ ETH before 2027?,103576,54699.181834,False,False,False,0,,,,0,
where-will-aurelien-tchouameni-transfer-20260612233725155,Where will Aurelien Tchouameni transfer?,597942,54684.599416000005,False,False,True,770,2026-08-03T16:02:53.621Z,True,"Aurélien Tchouaméni’s recent extension with Real Madrid until 2031 underpins the market’s strong consensus around his continued presence at the Bernabéu. The 26-year-old midfielder, a regular in Los Blancos’ engine room since his 2022 arrival from Monaco, agreed improved terms in July that run well beyond his prior 2028 expiry, directly reducing near-term exit risk despite earlier summer speculation linking him to Manchester United. Real Madrid’s midfield depth and preference for retaining established French internationals further align with this positioning. While a substantial offer from another Premier League or European side could theoretically reopen discussions, the long-term deal and club commitment make such an outcome improbable in the current window.",0,
cuba-leader-miguel-diaz-canel-in-us-custody-by-june-30,Cuba leader Miguel Diaz-Canel in US custody by...?,496496,54388.76944,False,False,True,773,2026-08-03T15:32:09.191Z,False,"US sanctions imposed on Cuban President Miguel Díaz-Canel and family members in June 2026 represent the latest escalation in bilateral pressure tactics that include prior Treasury actions, visa restrictions, and an indictment of former leader Raúl Castro. These measures follow reported US-Cuba talks earlier in the year during which Havana rejected discussion of leadership changes amid an oil blockade and economic strain. No verified military, extradition, or detention developments have targeted the sitting president, whose position remains anchored in Cuba's institutional structure. Traders assessing custody timelines weigh ongoing diplomatic friction and enforcement precedents against the significant barriers posed by sovereign territory and lack of cooperation.",0,
mi-01-democratic-primary-winner-20260702201408652,MI-01 Democratic Primary Winner,674267,54331.77039899999,False,False,True,771,2026-08-03T15:47:26.469Z,False,"Callie Barr holds the leading position in the August 4, 2026 Democratic primary for Michigan's 1st Congressional District, driven by her name recognition as the 2024 nominee and a substantial fundraising edge of over $800,000 compared to rivals. Kyle Blomquist, an architect and local council member, trails with moderate support tied to his regional base in the Upper Peninsula, while Wayne Stiles remains a distant third with minimal resources. The race features limited polling and low outside spending, leaving outcomes sensitive to turnout among Democratic voters across the district's rural and northern areas ahead of the imminent primary date. Trader consensus reflects Barr's structural advantages in a contest with no major late developments altering the field.",0,
